store_id,week_start,weekly_sales,profit_margin_pct,weekly_profit,age_group,income_level,loyalty_level,state
IN_S002,2023-07-24,12843.735998278775,0.12461299013410478,1600.4963472385593,<18,Middle,Regular,IN
PA_S005,2023-05-15,12165.27196733979,0.18291663989015475,2225.230671615687,55+,High,None,PA
TX_S001,2024-08-19,12881.530281412417,0.19142419765365026,2465.8365986705717,55+,High,VIP,TX
LA_S002,2023-03-27,16875.058919634066,0.14871586507295723,2509.5889853905032,<18,Middle,Occasional,LA
NE_S001,2023-10-02,30307.944957447053,0.18416342435766386,5581.61492860704,55+,High,Regular,NE
IN_S002,2024-06-17,21547.96716966459,0.13765353155091756,2966.15377864756,<18,Middle,Occasional,IN
GA_S001,2024-12-16,21896.34896501097,0.12856944650147642,2815.2014668346364,18-34,High,Occasional,GA
VA_S003,2023-09-11,25860.473571988096,0.1830082554043572,4732.680152340027,35-54,Middle,Regular,VA
PA_S003,2023-08-07,25089.289710619858,0.1973960086681652,4952.525649195625,55+,Middle,VIP,PA
IN_S001,2023-04-03,18727.750353907755,0.20889473960976648,3912.128533656273,55+,Middle,Occasional,IN
WI_S001,2024-08-05,20676.34536321341,0.15997965214431323,3307.7945388225653,<18,Middle,None,WI
LA_S001,2023-08-14,22425.726495732903,0.17586331185568874,3943.862532309457,55+,Low,Occasional,LA
DE_S002,2023-03-13,24490.292910743494,0.15931851685398446,3901.7571438593036,18-34,Middle,None,DE
GA_S001,2024-01-01,20236.1263800155,0.19210135970095768,3887.3873926813962,55+,Low,Occasional,GA
MD_S001,2023-06-05,22498.176491813207,0.16299852400317777,3667.169560928545,35-54,Low,Regular,MD
OH_S001,2024-02-19,10343.513132453409,0.174152513659861,1801.348812090544,18-34,Middle,VIP,OH
OH_S003,2024-07-01,29506.16074378314,0.11593744634391401,3420.86892804726,<18,Middle,None,OH
AL_S004,2024-09-09,22483.236775979643,0.14306511673896982,3216.5668940254272,35-54,High,Occasional,AL
MI_S002,2024-06-17,31235.739689398735,0.17440908445926706,5447.796761636025,<18,High,None,MI
VA_S003,2024-07-22,39004.090546470215,0.17171918232208103,6697.750535856276,35-54,Low,Regular,VA
MI_S001,2024-09-02,23915.8680899036,0.17696709629607327,4232.321731270156,35-54,High,VIP,MI
AL_S002,2024-01-08,29053.684491033277,0.1536196394157266,4463.21653521082,55+,Low,None,AL
PA_S004,2023-01-23,10234.580976593836,0.13043933990594161,1334.9919868008071,<18,Middle,VIP,PA
DE_S001,2024-03-11,9627.325507691121,0.1482316039944314,1427.0739021815584,<18,Middle,Occasional,DE
AL_S004,2023-09-18,19269.049744918666,0.1514110309202551,2917.5466867318137,<18,Low,None,AL
UT_S002,2023-06-26,16253.348040212744,0.15725222425597726,2555.8751309299832,55+,Middle,Regular,UT
PA_S006,2023-09-04,28786.702411457078,0.12096403719344738,3482.1557411761955,<18,Low,VIP,PA
AZ_S003,2023-05-15,19452.467798271424,0.14202400242938107,2762.7173338391576,<18,High,Regular,AZ
NE_S001,2023-08-07,33229.57396852686,0.14733997171517613,4896.044488630101,55+,Low,Regular,NE
VA_S004,2024-05-13,16376.254115191496,0.08273335023767911,1354.8623672933718,35-54,High,None,VA
NJ_S002,2024-08-19,21683.881710685422,0.17497514344121304,3794.1403126894775,<18,High,Regular,NJ
AL_S003,2024-12-09,31296.509319163066,0.15492047869921832,4848.470205339289,55+,High,Regular,AL
WI_S001,2023-06-19,26489.40397482747,0.15795956611344655,4184.254758467554,35-54,Middle,None,WI
AZ_S002,2023-08-07,18935.907200697657,0.13453511066915158,2547.5443708666435,18-34,High,VIP,AZ
MI_S001,2024-11-25,17026.671139775775,0.16758751126590757,2853.457441458076,18-34,High,VIP,MI
PA_S001,2024-10-28,21793.59951413722,0.12504222528199688,2725.120180152364,35-54,Low,VIP,PA
AL_S003,2024-11-04,25841.459915476156,0.1297555726730659,3353.0734300406857,55+,Low,Occasional,AL
MS_S001,2023-06-26,34470.040598011175,0.1688499013722539,5820.262955271774,35-54,High,None,MS
MS_S001,2023-11-20,24201.72713481336,0.1607148520843215,3889.57699665664,35-54,Middle,VIP,MS
PA_S002,2023-07-10,27343.332337374937,0.1116719920449512,3053.4843912617907,18-34,Low,VIP,PA
PA_S003,2023-06-19,24584.983727965115,0.19732112610264108,4851.136674417184,35-54,Middle,VIP,PA
MI_S001,2023-09-18,20792.34425507045,0.12724507039280558,2645.723308367886,<18,High,Regular,MI
OK_S001,2024-04-15,18055.475041647212,0.14602219336135983,2636.500067762616,<18,Low,None,OK
AZ_S003,2023-04-10,14719.579961177413,0.20240362159805855,2979.2962925445186,55+,High,None,AZ
PA_S001,2024-04-22,17457.2639210869,0.08820655292369733,1539.8450739583036,35-54,Low,VIP,PA
VA_S004,2023-06-05,19508.62005792933,0.0988121754009108,1927.6891869938397,18-34,High,Occasional,VA
IN_S001,2023-02-13,14786.918335454102,0.16325801061265552,2414.0828705380363,18-34,Middle,Occasional,IN
IL_S001,2024-05-13,16518.193552842415,0.0756438985243854,1249.5005569173686,<18,Low,None,IL
OH_S001,2024-02-05,14387.314272474456,0.08869519492544636,1276.0856438507783,18-34,High,Occasional,OH
PA_S001,2023-06-26,25915.822235758937,0.18525473478882423,4801.028775119836,55+,High,Regular,PA
MN_S001,2023-08-28,26061.754224334647,0.1377337989478773,3589.5844165635,35-54,Middle,Regular,MN
PA_S006,2023-04-10,24598.41093075999,0.21588268677890446,5310.371042224038,<18,High,VIP,PA
AR_S001,2024-10-21,39534.73797963911,0.11895690665839301,4702.930135607955,<18,High,Occasional,AR
OH_S002,2023-05-29,18730.292607838324,0.14044554603388557,2630.586172682304,18-34,Middle,VIP,OH
AL_S004,2024-10-21,15564.804223485176,0.16621892178535758,2587.164975827886,<18,Low,None,AL
GA_S001,2024-09-23,15741.083004217826,0.16414585452525718,2583.8335208803373,18-34,High,Occasional,GA
VA_S004,2024-06-24,20935.526876508142,0.14235301153533464,2980.235298949872,55+,High,None,VA
VA_S004,2023-07-10,17101.32830893177,0.13054619967172745,2232.513420069572,35-54,High,Occasional,VA
NC_S001,2023-12-04,24950.428626251007,0.1569408697302387,3915.7419687460783,18-34,High,Regular,NC
AL_S002,2024-12-16,29802.04642783096,0.19130657658527547,5701.327477343779,55+,Low,Occasional,AL
AR_S001,2023-09-25,41629.38693102094,0.17288426068719884,7197.065782430893,18-34,Middle,Occasional,AR
MI_S002,2024-02-19,28542.721653824887,0.13102594751069593,3739.8371492264637,35-54,High,Occasional,MI
MS_S002,2023-04-17,21308.91498692432,0.1202468206176198,2562.329277988799,55+,Low,None,MS
AL_S003,2023-10-09,28107.44250943473,0.12921633036870125,3631.9405771183956,35-54,High,Occasional,AL
MD_S004,2024-05-06,16460.452670166356,0.11178771343902552,1840.0763661691992,18-34,Middle,VIP,MD
DE_S003,2024-02-05,27000.08199703668,0.15442228446981732,4169.414342854791,35-54,High,Occasional,DE
MD_S001,2024-12-16,21497.480397033705,0.1744135853620285,3749.4526322965726,35-54,High,Regular,MD
LA_S001,2023-08-21,19957.160318257538,0.1478598000449879,2950.8617341233266,55+,Middle,Occasional,LA
PA_S004,2023-07-03,10910.344963769807,0.20159300378788544,2199.4492136083836,<18,Low,VIP,PA
AZ_S002,2024-08-19,23933.467362125528,0.20326243725464066,4864.774907980031,55+,High,None,AZ
AZ_S001,2023-07-10,20714.454967882008,0.15923205806485263,3298.4052962275628,<18,Low,None,AZ
IN_S002,2024-06-03,13540.067757960593,0.1710581322143005,2316.1387007318103,<18,Low,Occasional,IN
MO_S001,2024-04-01,18438.891557733437,0.12298626066091656,2267.7303234177784,18-34,High,Occasional,MO
NV_S001,2024-11-25,16012.004076452293,0.13917580518482467,2228.4835599629428,<18,High,Regular,NV
VA_S002,2023-03-20,24272.232986490475,0.18816811133299646,4567.260238902369,<18,High,Regular,VA
MI_S001,2023-09-04,21935.16039423793,0.13262182148134674,2909.08092596933,35-54,Low,VIP,MI
AZ_S002,2023-01-30,19543.955258508857,0.19462139421049357,3803.671820798501,35-54,Middle,VIP,AZ
AL_S004,2023-01-09,31812.61807608395,0.18337692306224498,5833.70001734663,<18,High,Occasional,AL
VA_S001,2023-03-06,29855.961968366624,0.17254871883139072,5151.607987120387,35-54,High,None,VA
AR_S001,2023-02-20,41533.07062155693,0.1148191533102108,4768.792003140357,<18,High,Occasional,AR
VA_S001,2023-12-25,34020.37412174586,0.14064040547789033,4784.639210991865,55+,Low,Regular,VA
AL_S002,2023-01-02,27437.20290644319,0.1693262651653238,4645.839094731193,35-54,Low,Occasional,AL
NE_S001,2024-12-09,31017.87690595039,0.12042755776493909,3735.4071628371107,18-34,Low,None,NE
SC_S001,2023-09-25,18541.53946656309,0.14429768258350206,2675.501176555597,55+,Middle,VIP,SC
MN_S001,2024-04-29,21245.692989627572,0.17256392847382912,3666.2402454390253,35-54,Low,Occasional,MN
LA_S001,2023-07-24,24538.844704893683,0.13295483316233112,3262.558003735492,55+,High,Occasional,LA
AL_S001,2024-09-16,24806.3958374749,0.12460636526194055,3091.0348205566793,35-54,Low,Regular,AL
MO_S001,2023-09-11,20139.79884814247,0.09597676623635462,1932.9527660953738,55+,Middle,Occasional,MO
NV_S002,2023-06-19,3295.6948643807837,0.13840097406857074,456.1273794630866,<18,Low,Occasional,NV
GA_S001,2024-10-14,11225.163664616128,0.17319544538430412,1944.1472204048976,55+,High,Occasional,GA
MI_S001,2024-02-19,25938.47988472283,0.12381288974020506,3211.518149995715,35-54,Low,VIP,MI
PA_S005,2024-01-15,23138.180044670524,0.15053616319403118,3483.1328472173977,18-34,High,VIP,PA
NJ_S002,2023-04-03,20679.334171780047,0.14327372184617798,2962.805172091778,18-34,High,Regular,NJ
AL_S001,2023-01-09,25987.927067527766,0.13000129332095858,3378.464129509356,35-54,Low,VIP,AL
TX_S001,2023-08-14,14789.847099459885,0.17513116798127662,2590.1631967929056,<18,High,VIP,TX
DE_S001,2024-10-28,14099.32626337597,0.19926816843497686,2809.5469206700955,<18,Low,None,DE
MD_S004,2024-08-19,23694.42434135097,0.1801301383092511,4268.079933765635,55+,High,Regular,MD
MS_S004,2024-10-28,24543.984614895184,0.12912190792647857,3169.1661215934023,35-54,High,VIP,MS
AZ_S001,2024-04-08,12529.639865244055,0.20977096991537833,2628.3547072226356,18-34,High,Regular,AZ
OH_S001,2023-09-11,17163.981738073715,0.18004208730690197,3090.2390986203386,18-34,Low,Regular,OH
NJ_S002,2024-12-09,21593.701361440293,0.13627928793107127,2942.7742453332876,18-34,Low,Regular,NJ
MS_S002,2023-08-21,23523.076591020643,0.12674020853664258,2981.3196325693716,<18,High,Occasional,MS
KY_S001,2023-01-09,30189.956687454734,0.1836311779153477,5543.817307730641,55+,Low,Occasional,KY
MD_S003,2023-12-18,28565.18452492882,0.1552130760587182,4433.690158299097,18-34,Low,None,MD
AL_S003,2023-01-23,33970.836509338194,0.12447705453936816,4228.589668920849,35-54,High,Occasional,AL
AZ_S003,2023-10-30,20287.747931375266,0.1455567306158435,2953.018260449326,55+,High,None,AZ
OK_S002,2023-08-07,22585.682931066684,0.13778409546355916,3111.9478930837704,18-34,High,VIP,OK
NC_S001,2023-05-01,20216.788431510184,0.12527822643935885,2532.7233989993433,18-34,High,None,NC
MI_S002,2023-12-04,30590.184869804652,0.180437587597844,5519.619162079619,<18,High,None,MI
TN_S001,2024-10-28,16150.590521196436,0.1734517256494294,2801.347796158839,<18,High,None,TN
KS_S001,2024-11-11,14269.791422750268,0.17515624432677782,2499.4430729354044,35-54,Middle,Regular,KS
AL_S002,2024-02-26,26184.926152259395,0.17474011179958537,4575.556923309694,55+,Middle,VIP,AL
WI_S001,2024-07-29,24549.834763339153,0.12251898765877207,3007.8209023944432,35-54,Middle,None,WI
OK_S002,2024-12-09,20061.71356572728,0.13188938184609006,2645.9270009570905,<18,Low,None,OK
IL_S002,2023-02-27,24445.22360671883,0.19375972568812985,4736.499820422837,35-54,Low,Occasional,IL
VA_S001,2024-09-09,27837.488091461364,0.15324036367316995,4265.826798883078,35-54,Middle,Regular,VA
MI_S002,2023-05-08,24635.990377421705,0.10588587918887091,2608.6035008018607,55+,High,None,MI
AL_S003,2024-03-18,30915.11742463468,0.15650832982787238,4838.473394562129,55+,High,Occasional,AL
PA_S003,2024-07-15,24503.254805897945,0.169643737850044,4156.823734764582,<18,Low,VIP,PA
PA_S006,2024-05-20,25105.955457625485,0.16572124312110625,4160.590148180818,<18,Middle,VIP,PA
MD_S001,2023-04-17,7401.328530954597,0.12186391190515082,901.9548480773303,35-54,High,VIP,MD
PA_S003,2023-02-27,18776.142015613448,0.2066016467777266,3879.181860558201,55+,Middle,None,PA
AL_S004,2024-07-08,31418.45125169283,0.10498216238673741,3298.37695124501,<18,Low,Occasional,AL
AZ_S001,2024-02-12,7681.670904294598,0.15332689290490237,1177.8067320734824,18-34,High,Regular,AZ
VA_S004,2024-08-05,15510.001130161436,0.20209658558298246,3134.518270793825,18-34,Low,Occasional,VA
TN_S001,2023-08-28,20273.118776668,0.16774971251806334,3400.809846630609,55+,High,None,TN
VA_S002,2023-05-29,20559.382240180177,0.17508658707154065,3599.672068732393,35-54,High,VIP,VA
AR_S001,2024-12-02,44817.21586453828,0.11840507552489593,5306.585829256219,55+,High,Regular,AR
LA_S001,2024-08-05,26793.92492105558,0.1604113937279061,4298.050840027402,55+,Middle,Occasional,LA
LA_S002,2024-09-23,22870.313151878163,0.14890192011915157,3405.433542040944,55+,Middle,Occasional,LA
PA_S004,2024-07-15,10687.645477231432,0.11609867492506905,1240.8214779754765,<18,High,VIP,PA
NV_S003,2024-09-16,18410.78230207594,0.17595214468424886,3239.416631365074,55+,High,None,NV
MO_S001,2023-12-04,22333.526920261396,0.12541539784047992,2800.9681638856514,55+,Middle,Occasional,MO
NV_S002,2024-06-03,5512.765663837449,0.1289722610349442,710.9938522209209,55+,Low,Regular,NV
AZ_S001,2023-01-09,17521.148718869594,0.16297737966254544,2855.5509068791316,18-34,Middle,Regular,AZ
NE_S001,2023-02-13,32110.49193217859,0.14570263663064956,4678.583338025621,<18,Low,Regular,NE
UT_S001,2024-03-18,15934.631191262219,0.15507864070968036,2471.1209453510196,35-54,Middle,Regular,UT
PA_S004,2023-04-10,7803.785448458036,0.1438650102369049,1122.6916734290248,18-34,High,VIP,PA
AZ_S002,2024-03-11,15898.221113734184,0.19239182530512125,3058.6877791757374,18-34,High,VIP,AZ
VA_S001,2023-12-18,41650.451777169306,0.12224908058284152,5091.729435618925,35-54,High,VIP,VA
UT_S001,2023-08-28,18808.66602373348,0.13605573659381962,2559.026910206207,35-54,Low,Regular,UT
PA_S001,2024-03-18,19802.658100100376,0.1644351467273768,3256.252990282082,18-34,Low,Regular,PA
DE_S003,2023-01-02,28611.347804431392,0.12036246499076943,3443.732348449601,18-34,Middle,Occasional,DE
AZ_S001,2024-04-01,11266.184742802614,0.11903329852812372,1341.0511317630162,<18,Low,Regular,AZ
AR_S001,2024-11-25,31410.777843338474,0.15413231682009412,4841.415962115038,55+,High,None,AR
OK_S001,2023-05-22,17859.778212519475,0.1760206013675663,3143.6889012590364,55+,Low,None,OK
PA_S002,2023-01-09,27239.549651149377,0.17993633447382765,4901.384716945649,<18,Middle,Regular,PA
MD_S002,2024-08-12,16912.14971935304,0.15275219627961845,2583.3680134409096,55+,Low,VIP,MD
KY_S001,2023-08-14,30694.697880516,0.1298360202450802,3985.2774154312956,55+,Low,Occasional,KY
PA_S001,2023-10-09,19688.19890342022,0.15826989592902774,3116.049191474316,<18,Middle,VIP,PA
VA_S002,2023-02-27,28858.49013856792,0.1669841492613711,4818.910424756431,35-54,Low,None,VA
LA_S002,2023-06-19,21246.616000056856,0.1578558197787082,3353.901986212393,35-54,Middle,Occasional,LA
AZ_S003,2024-01-29,18539.143464121753,0.18702509576374124,3467.2850817551084,18-34,High,Regular,AZ
AZ_S003,2024-02-05,15906.111714296256,0.11957516204235097,1901.9758857007118,55+,High,VIP,AZ
MD_S002,2024-06-03,19312.91973014233,0.12909071947069312,2493.1187030438177,35-54,High,VIP,MD
LA_S002,2024-05-06,20774.19037029282,0.18286047583196172,3798.7783361355023,<18,Middle,VIP,LA
MI_S001,2024-09-23,25968.12022037333,0.10580940508454208,2747.67135168157,55+,High,VIP,MI
NV_S002,2024-08-05,4143.9980945066445,0.133818428187555,554.5433114191021,<18,High,Regular,NV
PA_S001,2023-07-17,32034.997513436956,0.12805379115820914,4102.202881339405,35-54,High,VIP,PA
DE_S001,2024-10-14,10508.445840324997,0.10307385295959094,1083.1460013794838,<18,Middle,None,DE
PA_S004,2024-07-01,8836.917504879773,0.1443855358607726,1275.9230692995077,<18,Middle,VIP,PA
GA_S001,2024-05-20,15574.463459619412,0.1723888157966536,2684.863312472043,18-34,High,Regular,GA
TN_S001,2023-11-06,15435.947458176672,0.15468983746563308,2387.7842034334017,<18,High,Occasional,TN
PA_S006,2024-08-12,33806.508656485785,0.17398811355906232,5881.9306671600725,<18,Middle,VIP,PA
PA_S005,2023-09-11,13833.590009775236,0.1857586790292892,2569.7094064486196,<18,Low,Regular,PA
PA_S006,2023-05-29,29648.7698516171,0.1384310471716344,4104.310257910139,<18,High,Regular,PA
DE_S002,2023-10-30,25593.370633493207,0.2294053806896619,5871.256933308123,35-54,Low,Occasional,DE
IL_S002,2023-11-20,22080.212319110076,0.139637537278085,3083.226470817765,<18,High,None,IL
OK_S001,2024-10-14,18404.365881739894,0.14362406922468926,2643.3099194355195,55+,High,None,OK
OH_S003,2023-11-06,25653.4095124979,0.1287713838939367,3303.425044522234,<18,Middle,VIP,OH
PA_S002,2024-12-23,21704.339545638668,0.16636168442774021,3610.7704862040623,18-34,Middle,None,PA
MD_S003,2024-07-01,26082.03620859514,0.14128489743069075,3684.9978105149266,18-34,Low,None,MD
NV_S001,2023-12-04,21589.63304967602,0.1476332333425501,3187.3473338028516,35-54,Low,Occasional,NV
NV_S002,2023-02-06,0.0,0.1438436098132211,0.0,<18,Low,Occasional,NV
NV_S002,2023-12-25,4056.4571727297307,0.14316286358319377,580.7340248505743,<18,Middle,Regular,NV
MD_S001,2024-06-03,13241.897728448084,0.15474858088195725,2049.1648816613542,35-54,Middle,Occasional,MD
DE_S003,2023-12-04,24257.84122489632,0.13649329340890107,3311.0326397763097,18-34,Middle,None,DE
MD_S003,2023-06-12,22026.021831579455,0.13790113254248723,3037.413355980356,<18,Low,None,MD
NJ_S002,2023-03-06,20223.379056354446,0.18218554471862974,3684.407329433263,<18,Low,Regular,NJ
DE_S001,2023-11-20,11069.942806421494,0.14119432608355764,1563.0131143362096,55+,Low,None,DE
VA_S004,2023-04-10,10341.361815619526,0.16150657211121372,1670.197897802507,35-54,High,None,VA
NC_S001,2024-05-20,25092.827921284956,0.12331524778534658,3094.3282927483174,<18,Middle,VIP,NC
AR_S001,2024-10-28,41590.3898589892,0.1366592991854138,5683.713530977605,<18,High,Regular,AR
TN_S001,2023-01-30,19023.222615209037,0.11302318312527958,2150.065173271731,<18,High,None,TN
GA_S001,2023-01-23,17917.60154008131,0.20563300300085482,3684.4502112596606,18-34,High,Occasional,GA
IN_S002,2024-09-09,11285.949559367527,0.1912637903300416,2158.593490198296,35-54,High,VIP,IN
OK_S002,2024-09-09,20239.061306161333,0.1678637697983606,3397.4051280323733,35-54,High,Regular,OK
PA_S001,2023-10-02,20401.175727845046,0.21453308160869486,4376.727097335106,18-34,Low,VIP,PA
WI_S001,2023-11-13,19879.123421259555,0.17310858154149375,3441.246857742528,35-54,Low,None,WI
MS_S002,2024-09-30,19439.607839360542,0.14484072769053535,2815.6469454716166,55+,High,Occasional,MS
NE_S001,2024-01-15,27003.799224447153,0.16117559001275011,4352.353272586114,35-54,Low,Regular,NE
PA_S005,2023-03-06,16517.697325161473,0.19082359066437424,3151.966313094642,<18,Low,VIP,PA
VA_S001,2024-04-15,33343.74613603426,0.12359051474976095,4120.970748637827,35-54,Middle,VIP,VA
DE_S001,2024-04-08,8406.61349478995,0.11481546638200316,965.2092490975496,18-34,Middle,None,DE
AL_S001,2023-07-17,35133.59164542224,0.16218237499889812,5698.049335296024,18-34,Low,None,AL
MS_S002,2024-10-07,17685.205633895035,0.13239450799353786,2341.424098664077,55+,High,VIP,MS
MS_S002,2023-04-03,20609.55041841103,0.08220295897624572,1694.1660275635095,55+,High,Occasional,MS
AZ_S003,2023-07-10,29028.28653435843,0.11271199959268295,3271.8362200368915,55+,High,Regular,AZ
PA_S002,2024-05-20,16682.172211721532,0.14065726951939364,2346.4687929530546,18-34,Low,VIP,PA
WI_S002,2024-08-26,21676.56246408086,0.15144566264243706,3282.821366182904,35-54,Low,Occasional,WI
AL_S003,2024-06-03,30753.302696067218,0.15233907298149896,4684.929623838312,35-54,Middle,None,AL
