sale_date,location,age,gender,household_income,flavor,units_sold,unit_price_usd,revenue_usd,profit_margin_pct,profit_usd,month,season_mult,price_adj_loc
2025-11-30,Netherlands,18,Male,28400.0,Chocolate,1,3.72,3.35,13.19,0.44,11,0.9,0.1
2025-06-22,Brazil,46,Female,11200.0,Salted Caramel,2,3.25,7.8,14.18,1.11,6,1.2,-0.1
2025-02-28,Brazil,56,Female,46100.0,Hazelnut,1,3.34,3.01,16.13,0.49,2,0.9,-0.1
2025-09-11,Canada,35,Male,38700.0,Vanilla,3,4.14,12.42,14.22,1.77,9,1.0,0.25
2026-02-14,France,57,Male,14000.0,Salted Caramel,1,3.5,3.15,13.91,0.44,2,0.9,0.15
2025-10-31,Brazil,35,Male,25600.0,Salted Caramel,1,3.25,2.92,13.91,0.41,10,0.9,-0.1
2025-04-30,Italy,49,Female,14700.0,Salted Caramel,3,3.4,10.2,14.13,1.44,4,1.0,0.05
2025-12-14,Australia,18,Female,52400.0,Chocolate,2,3.87,6.97,13.34,0.93,12,0.9,0.25
2025-11-28,Italy,71,Male,72700.0,Hazelnut,1,3.49,3.14,16.13,0.51,11,0.9,0.05
2025-08-29,UK,58,Male,55500.0,Salted Caramel,6,3.55,25.56,14.14,3.61,8,1.2,0.2
2025-08-16,UK,34,Male,59500.0,Mint,3,4.01,14.44,14.29,2.06,8,1.2,0.2
2026-02-11,USA,18,Female,28000.0,Coffee,2,3.95,7.11,12.33,0.88,2,0.9,0.3
2025-08-01,Spain,42,Female,47700.0,Cookies & Cream,1,3.13,3.76,12.97,0.49,8,1.2,0.05
2025-09-20,France,18,Male,36200.0,Stracciatella,1,3.77,3.77,15.19,0.57,9,1.0,0.15
2025-03-27,Netherlands,44,Female,39800.0,Stracciatella,1,3.72,3.72,15.19,0.57,3,1.0,0.1
2026-01-16,Canada,43,Female,58600.0,Cookies & Cream,1,3.33,3.0,13.0,0.39,1,0.9,0.25
2026-01-24,Spain,24,Male,65400.0,Chocolate,1,3.67,3.3,13.19,0.44,1,0.9,0.05
2025-04-14,Australia,53,Prefer not to say,29900.0,Pistachio,3,4.13,12.39,12.89,1.6,4,1.0,0.25
2025-09-02,UK,49,Male,18000.0,Vanilla,1,4.09,4.09,14.14,0.58,9,1.0,0.2
2025-11-27,France,51,Male,33100.0,Stracciatella,4,3.77,13.57,15.35,2.08,11,0.9,0.15
2025-08-20,Brazil,38,Female,32500.0,Stracciatella,1,3.52,4.22,15.21,0.64,8,1.2,-0.1
2025-04-09,Australia,18,Female,41900.0,Berry,1,4.03,4.03,14.02,0.57,4,1.0,0.25
2025-10-20,Australia,51,Female,55100.0,Mint,1,4.06,3.65,14.29,0.52,10,0.9,0.25
2025-07-25,Netherlands,34,Male,13900.0,Stracciatella,4,3.72,17.86,15.3,2.73,7,1.2,0.1
2026-01-24,Canada,18,Female,26000.0,Vanilla,2,4.14,7.45,14.29,1.06,1,0.9,0.25
2025-06-10,Spain,56,Male,22400.0,Stracciatella,1,3.67,4.4,15.21,0.67,6,1.2,0.05
2025-05-28,Italy,67,Female,67900.0,Hazelnut,1,3.49,3.84,16.4,0.63,5,1.1,0.05
2025-12-07,France,37,Male,32700.0,Vanilla,5,4.04,18.18,14.23,2.59,12,0.9,0.15
2025-03-19,UK,68,Male,28100.0,Stracciatella,2,3.82,7.64,15.33,1.17,3,1.0,0.2
2025-09-11,Brazil,39,Male,47500.0,Hazelnut,1,3.34,3.34,16.28,0.54,9,1.0,-0.1
2026-01-31,Brazil,32,Female,27000.0,Coffee,1,3.55,3.2,12.2,0.39,1,0.9,-0.1
2025-06-04,Brazil,29,Male,36000.0,Hazelnut,1,3.34,4.01,16.22,0.65,6,1.2,-0.1
2025-07-30,Brazil,60,Female,90000.0,Vanilla,2,3.79,9.1,14.24,1.3,7,1.2,-0.1
2026-02-18,USA,27,Male,88700.0,Pistachio,1,4.18,3.76,12.89,0.48,2,0.9,0.3
2025-09-14,Italy,48,Male,29600.0,Mint,4,3.86,15.44,14.24,2.2,9,1.0,0.05
2025-04-22,USA,30,Female,33200.0,Pistachio,2,4.18,8.36,12.89,1.08,4,1.0,0.3
2026-01-15,Spain,31,Male,26600.0,Coffee,1,3.7,3.33,12.2,0.41,1,0.9,0.05
2026-02-14,UK,52,Male,13900.0,Hazelnut,1,3.64,3.28,16.13,0.53,2,0.9,0.2
2025-08-29,Australia,32,Male,61000.0,Vanilla,1,4.14,4.97,14.13,0.7,8,1.2,0.25
2025-11-03,Brazil,32,Male,121900.0,Coffee,1,3.55,3.2,12.2,0.39,11,0.9,-0.1
2025-04-11,France,53,Female,29100.0,Pistachio,2,4.03,8.06,12.89,1.04,4,1.0,0.15
2026-01-16,Canada,60,Female,24100.0,Mint,1,4.06,3.65,14.29,0.52,1,0.9,0.25
2025-10-09,UK,47,Female,31700.0,Vanilla,1,4.09,3.68,14.29,0.53,10,0.9,0.2
2025-06-04,France,28,Prefer not to say,37900.0,Pistachio,1,4.03,4.84,12.88,0.62,6,1.2,0.15
2025-05-09,France,30,Female,20600.0,Coffee,1,3.8,4.18,12.44,0.52,5,1.1,0.15
2025-03-17,UK,39,Male,28900.0,Vanilla,1,4.09,4.09,14.14,0.58,3,1.0,0.2
2025-06-05,UK,42,Male,60300.0,Hazelnut,1,3.64,4.37,16.22,0.71,6,1.2,0.2
2025-03-11,Germany,24,Male,38700.0,Salted Caramel,2,3.45,6.9,14.18,0.98,3,1.0,0.1
2025-12-27,USA,48,Female,68500.0,Chocolate,1,3.92,3.53,13.19,0.47,12,0.9,0.3
2025-06-29,UK,39,Female,43600.0,Stracciatella,1,3.82,4.58,15.21,0.7,6,1.2,0.2
2025-11-04,France,18,Female,21100.0,Chocolate,1,3.77,3.39,13.19,0.45,11,0.9,0.15
2025-09-14,UK,24,Female,27200.0,Hazelnut,1,3.64,3.64,16.28,0.59,9,1.0,0.2
2025-03-31,Italy,30,Female,41100.0,Coffee,3,3.7,11.1,12.24,1.36,3,1.0,0.05
2025-11-30,Spain,36,Female,20700.0,Salted Caramel,1,3.4,3.06,13.91,0.43,11,0.9,0.05
2026-01-22,Spain,64,Male,19400.0,Coffee,3,3.7,9.99,12.27,1.23,1,0.9,0.05
2025-08-03,France,41,Female,20000.0,Vanilla,2,4.04,9.7,14.24,1.38,8,1.2,0.15
2025-11-09,Germany,26,Female,47000.0,Stracciatella,2,3.72,6.7,15.34,1.03,11,0.9,0.1
2025-11-27,Italy,41,Female,30200.0,Chocolate,5,3.67,16.52,13.32,2.2,11,0.9,0.05
2025-10-15,USA,33,Female,65600.0,Vanilla,4,4.19,15.08,14.21,2.14,10,0.9,0.3
2025-03-07,UK,42,Female,23200.0,Salted Caramel,1,3.55,3.55,14.03,0.5,3,1.0,0.2
2025-03-17,Australia,46,Female,10600.0,Stracciatella,1,3.87,3.87,15.19,0.59,3,1.0,0.25
2025-08-19,Germany,54,Male,34000.0,Berry,3,3.88,13.97,14.11,1.97,8,1.2,0.1
2025-03-27,Germany,37,Female,82800.0,Salted Caramel,1,3.45,3.45,14.03,0.48,3,1.0,0.1
2025-08-18,Italy,60,Male,36900.0,Salted Caramel,1,3.4,4.08,13.93,0.57,8,1.2,0.05
2025-03-20,Netherlands,50,Female,18300.0,Coffee,1,3.75,3.75,12.33,0.46,3,1.0,0.1
2025-09-22,Germany,28,Male,16100.0,Berry,1,3.88,3.88,14.02,0.54,9,1.0,0.1
2025-04-28,France,68,Male,66100.0,Vanilla,2,4.04,8.08,14.27,1.15,4,1.0,0.15
2025-06-15,Brazil,42,Male,24300.0,Salted Caramel,1,3.25,3.9,13.93,0.54,6,1.2,-0.1
2026-01-27,USA,26,Male,78500.0,Pistachio,1,4.18,3.76,12.89,0.48,1,0.9,0.3
2026-02-03,Canada,61,Female,50400.0,Pistachio,2,4.13,7.43,12.89,0.96,2,0.9,0.25
2025-11-21,Australia,67,Female,24700.0,Coffee,1,3.9,3.51,12.2,0.43,11,0.9,0.25
2025-10-19,Spain,37,Female,65100.0,Hazelnut,1,3.49,3.14,16.13,0.51,10,0.9,0.05
2026-02-09,France,30,Female,22900.0,Chocolate,1,3.77,3.39,13.19,0.45,2,0.9,0.15
2025-11-28,UK,35,Female,17600.0,Salted Caramel,3,3.55,9.58,14.14,1.35,11,0.9,0.2
2025-05-14,Australia,48,Male,23500.0,Hazelnut,3,3.69,12.18,16.3,1.99,5,1.1,0.25
2025-12-20,Spain,55,Female,53300.0,Vanilla,1,3.94,3.55,14.29,0.51,12,0.9,0.05
2025-06-26,France,45,Female,64200.0,Coffee,1,3.8,4.56,12.33,0.56,6,1.2,0.15
2025-04-04,USA,39,Female,29800.0,Stracciatella,6,3.92,23.52,15.33,3.61,4,1.0,0.3
2025-03-17,Germany,58,Male,14300.0,Mint,6,3.91,23.46,14.26,3.35,3,1.0,0.1
2025-05-10,France,33,Prefer not to say,16700.0,Salted Caramel,2,3.5,7.7,14.11,1.09,5,1.1,0.15
2025-11-04,UK,52,Male,21300.0,Hazelnut,3,3.64,9.83,16.25,1.6,11,0.9,0.2
2026-01-27,Australia,33,Female,19000.0,Stracciatella,3,3.87,10.45,15.25,1.59,1,0.9,0.25
2025-03-08,UK,44,Female,41500.0,Pistachio,1,4.08,4.08,12.89,0.53,3,1.0,0.2
2025-10-26,France,36,Male,95700.0,Salted Caramel,1,3.5,3.15,13.91,0.44,10,0.9,0.15
2026-01-09,Australia,37,Female,54100.0,Cookies & Cream,3,3.33,8.99,13.1,1.18,1,0.9,0.25
2025-03-22,Australia,32,Male,20700.0,Coffee,1,3.9,3.9,12.33,0.48,3,1.0,0.25
2025-07-01,Netherlands,56,Female,25700.0,Hazelnut,1,3.54,4.25,16.22,0.69,7,1.2,0.1
2026-02-21,France,27,Female,28300.0,Vanilla,1,4.04,3.64,14.29,0.52,2,0.9,0.15
2026-01-25,Netherlands,27,Non-binary,44100.0,Chocolate,1,3.72,3.35,13.19,0.44,1,0.9,0.1
2025-05-04,Netherlands,67,Male,79700.0,Cookies & Cream,1,3.18,3.5,12.98,0.45,5,1.1,0.1
2025-03-06,France,51,Male,28700.0,Salted Caramel,2,3.5,7.0,14.18,0.99,3,1.0,0.15
2025-05-26,USA,18,Female,78400.0,Berry,1,4.08,4.49,13.94,0.63,5,1.1,0.3
2026-01-16,Netherlands,30,Male,104000.0,Berry,1,3.88,3.49,14.12,0.49,1,0.9,0.1
2025-03-24,France,18,Female,30500.0,Berry,2,3.93,7.86,14.02,1.1,3,1.0,0.15
2025-08-03,Brazil,24,Female,30100.0,Pistachio,3,3.78,13.61,12.88,1.75,8,1.2,-0.1
2025-04-17,USA,18,Female,30300.0,Chocolate,1,3.92,3.92,13.26,0.52,4,1.0,0.3
2025-10-18,Brazil,36,Male,37500.0,Hazelnut,4,3.34,12.02,16.32,1.96,10,0.9,-0.1
2026-01-05,Italy,22,Male,30400.0,Cookies & Cream,1,3.13,2.82,13.0,0.37,1,0.9,0.05
2025-05-25,France,38,Female,56500.0,Mint,2,3.96,8.71,14.32,1.25,5,1.1,0.15
2025-12-26,France,18,Male,16700.0,Mint,1,3.96,3.56,14.29,0.51,12,0.9,0.15
2025-03-31,Spain,39,Female,27800.0,Salted Caramel,1,3.4,3.4,14.03,0.48,3,1.0,0.05
2025-04-22,Brazil,32,Female,42800.0,Chocolate,3,3.52,10.56,13.35,1.41,4,1.0,-0.1
2025-04-26,Spain,59,Male,56100.0,Berry,1,3.83,3.83,14.02,0.54,4,1.0,0.05
2025-11-08,Canada,57,Male,108800.0,Vanilla,1,4.14,3.73,14.29,0.53,11,0.9,0.25
2025-12-28,France,48,Male,19100.0,Vanilla,2,4.04,7.27,14.29,1.04,12,0.9,0.15
2026-01-08,Australia,33,Male,26200.0,Vanilla,1,4.14,3.73,14.29,0.53,1,0.9,0.25
2025-06-19,Canada,65,Female,11700.0,Pistachio,2,4.13,9.91,12.89,1.28,6,1.2,0.25
2025-03-31,USA,18,Non-binary,20800.0,Salted Caramel,2,3.65,7.3,14.18,1.04,3,1.0,0.3
2025-06-10,Brazil,18,Male,15000.0,Chocolate,1,3.52,4.22,13.36,0.56,6,1.2,-0.1
2025-10-03,USA,36,Female,28000.0,Vanilla,2,4.19,7.54,14.29,1.08,10,0.9,0.3
2025-08-18,Australia,69,Male,32400.0,Hazelnut,3,3.69,13.28,16.32,2.17,8,1.2,0.25
2026-02-09,Netherlands,35,Male,45900.0,Chocolate,1,3.72,3.35,13.19,0.44,2,0.9,0.1
2025-09-20,Canada,35,Female,31300.0,Stracciatella,2,3.87,7.74,15.33,1.19,9,1.0,0.25
2025-08-12,Netherlands,18,Prefer not to say,45900.0,Chocolate,2,3.72,8.93,13.35,1.19,8,1.2,0.1
2025-04-29,Germany,51,Female,38400.0,Berry,1,3.88,3.88,14.02,0.54,4,1.0,0.1
2026-02-12,Australia,51,Male,21700.0,Stracciatella,3,3.87,10.45,15.25,1.59,2,0.9,0.25
2025-12-18,Netherlands,49,Female,15600.0,Chocolate,3,3.72,10.04,13.31,1.34,12,0.9,0.1
2025-12-03,UK,29,Male,48600.0,Mint,1,4.01,3.61,14.29,0.52,12,0.9,0.2
2025-05-08,Italy,28,Male,82700.0,Coffee,1,3.7,4.07,12.44,0.51,5,1.1,0.05
2025-08-10,UK,19,Female,129000.0,Pistachio,5,4.08,24.48,12.89,3.16,8,1.2,0.2
2025-06-16,Australia,39,Female,58000.0,Cookies & Cream,1,3.33,4.0,12.97,0.52,6,1.2,0.25
2025-03-22,USA,22,Male,75300.0,Hazelnut,1,3.74,3.74,16.28,0.61,3,1.0,0.3
2025-12-27,Australia,21,Male,45700.0,Salted Caramel,2,3.6,6.48,14.26,0.92,12,0.9,0.25
2025-05-26,USA,32,Male,42200.0,Mint,6,4.11,27.13,14.27,3.87,5,1.1,0.3
2025-08-17,France,31,Female,38400.0,Stracciatella,1,3.77,4.52,15.21,0.69,8,1.2,0.15
2025-03-31,Brazil,30,Female,34400.0,Stracciatella,4,3.52,14.08,15.33,2.16,3,1.0,-0.1
2025-04-29,Germany,44,Male,49200.0,Stracciatella,1,3.72,3.72,15.19,0.57,4,1.0,0.1
2025-07-17,UK,39,Male,28000.0,Salted Caramel,1,3.55,4.26,13.93,0.59,7,1.2,0.2
2025-05-10,Canada,33,Female,33700.0,Mint,6,4.06,26.8,14.27,3.82,5,1.1,0.25
2025-09-27,USA,40,Male,20200.0,Pistachio,4,4.18,16.72,12.89,2.16,9,1.0,0.3
2025-05-24,Germany,24,Female,46000.0,Pistachio,1,3.98,4.38,12.88,0.56,5,1.1,0.1
2026-02-18,Brazil,39,Female,22500.0,Salted Caramel,1,3.25,2.92,13.91,0.41,2,0.9,-0.1
2025-09-04,Netherlands,40,Male,36900.0,Berry,1,3.88,3.88,14.02,0.54,9,1.0,0.1
2025-12-07,Brazil,18,Female,46600.0,Coffee,1,3.55,3.2,12.2,0.39,12,0.9,-0.1
2025-05-22,Netherlands,51,Female,48700.0,Hazelnut,1,3.54,3.89,16.4,0.64,5,1.1,0.1
2025-10-09,Australia,25,Male,53400.0,Vanilla,1,4.14,3.73,14.29,0.53,10,0.9,0.25
2025-07-01,Australia,39,Male,32600.0,Stracciatella,1,3.87,4.64,15.21,0.71,7,1.2,0.25
2025-12-21,France,54,Male,46300.0,Cookies & Cream,6,3.23,17.44,13.05,2.28,12,0.9,0.15
2025-03-19,Netherlands,50,Male,28500.0,Salted Caramel,1,3.45,3.45,14.03,0.48,3,1.0,0.1
2025-05-06,Australia,38,Male,13600.0,Cookies & Cream,1,3.33,3.66,12.98,0.48,5,1.1,0.25
2025-04-19,UK,32,Female,47300.0,Stracciatella,1,3.82,3.82,15.19,0.58,4,1.0,0.2
2026-01-16,Germany,51,Female,42200.0,Hazelnut,2,3.54,6.37,16.32,1.04,1,0.9,0.1
2026-01-06,Germany,47,Male,60300.0,Pistachio,1,3.98,3.58,12.89,0.46,1,0.9,0.1
2025-09-07,Canada,29,Female,35900.0,Pistachio,3,4.13,12.39,12.89,1.6,9,1.0,0.25
2025-05-18,Spain,26,Male,16300.0,Pistachio,4,3.93,17.29,12.89,2.23,5,1.1,0.05
2025-03-07,USA,18,Male,34700.0,Pistachio,6,4.18,25.08,12.89,3.23,3,1.0,0.3
2025-11-03,Brazil,40,Female,56600.0,Vanilla,1,3.79,3.41,14.29,0.49,11,0.9,-0.1
2025-04-09,Spain,36,Male,46100.0,Pistachio,6,3.93,23.58,12.89,3.04,4,1.0,0.05
2025-03-02,Brazil,53,Male,33700.0,Chocolate,1,3.52,3.52,13.26,0.47,3,1.0,-0.1
2025-03-02,France,43,Female,15800.0,Berry,2,3.93,7.86,14.02,1.1,3,1.0,0.15
2025-05-29,Germany,56,Female,21700.0,Pistachio,1,3.98,4.38,12.88,0.56,5,1.1,0.1
2025-04-13,Australia,28,Male,46100.0,Berry,1,4.03,4.03,14.02,0.57,4,1.0,0.25
2026-02-23,Australia,53,Female,15800.0,Pistachio,1,4.13,3.72,12.89,0.48,2,0.9,0.25
2026-01-26,Canada,30,Female,31000.0,Salted Caramel,2,3.6,6.48,14.26,0.92,1,0.9,0.25
2025-12-27,Netherlands,48,Female,37000.0,Cookies & Cream,1,3.18,2.86,13.0,0.37,12,0.9,0.1
2025-07-22,France,18,Female,64500.0,Coffee,2,3.8,9.12,12.33,1.12,7,1.2,0.15
2025-09-28,Italy,41,Male,49400.0,Stracciatella,2,3.67,7.34,15.33,1.13,9,1.0,0.05
2026-02-17,Netherlands,18,Male,58800.0,Hazelnut,1,3.54,3.19,16.13,0.51,2,0.9,0.1
2025-10-28,Germany,34,Male,42200.0,Hazelnut,6,3.54,19.12,16.25,3.11,10,0.9,0.1
2026-02-16,Netherlands,44,Male,23800.0,Cookies & Cream,1,3.18,2.86,13.0,0.37,2,0.9,0.1
2025-05-02,Canada,30,Prefer not to say,26700.0,Hazelnut,1,3.69,4.06,16.4,0.67,5,1.1,0.25
2025-06-12,USA,23,Female,22800.0,Berry,1,4.08,4.9,14.1,0.69,6,1.2,0.3
2025-05-11,Netherlands,49,Female,48800.0,Chocolate,2,3.72,8.18,13.44,1.1,5,1.1,0.1
2026-01-20,France,36,Male,25700.0,Chocolate,4,3.77,13.57,13.35,1.81,1,0.9,0.15
2025-07-15,UK,31,Female,29800.0,Salted Caramel,2,3.55,8.52,14.18,1.21,7,1.2,0.2
2025-11-21,Australia,38,Male,36700.0,Mint,1,4.06,3.65,14.29,0.52,11,0.9,0.25
2025-10-15,USA,74,Female,82500.0,Hazelnut,4,3.74,13.46,16.32,2.2,10,0.9,0.3
2025-09-25,France,54,Male,50400.0,Coffee,1,3.8,3.8,12.33,0.47,9,1.0,0.15
2025-06-29,Germany,54,Male,24700.0,Cookies & Cream,1,3.18,3.82,12.97,0.5,6,1.2,0.1
2025-05-27,Brazil,44,Female,39200.0,Hazelnut,1,3.34,3.67,16.4,0.6,5,1.1,-0.1
2026-01-05,USA,40,Female,82900.0,Berry,4,4.08,14.69,14.11,2.07,1,0.9,0.3
2026-02-16,Spain,18,Female,49400.0,Chocolate,1,3.67,3.3,13.19,0.44,2,0.9,0.05
2025-03-18,UK,28,Male,16300.0,Cookies & Cream,2,3.28,6.56,12.99,0.85,3,1.0,0.2
2025-12-29,UK,31,Female,23000.0,Hazelnut,1,3.64,3.28,16.13,0.53,12,0.9,0.2
2025-05-30,UK,18,Male,22100.0,Coffee,2,3.85,8.47,12.33,1.04,5,1.1,0.2
2025-11-09,Spain,21,Female,74600.0,Salted Caramel,1,3.4,3.06,13.91,0.43,11,0.9,0.05
2026-01-06,UK,18,Female,68100.0,Cookies & Cream,6,3.28,17.71,13.05,2.31,1,0.9,0.2
2025-04-13,USA,37,Female,26600.0,Chocolate,1,3.92,3.92,13.26,0.52,4,1.0,0.3
2026-01-14,Brazil,49,Male,26300.0,Stracciatella,1,3.52,3.17,15.34,0.49,1,0.9,-0.1
2025-07-31,France,53,Female,37100.0,Hazelnut,1,3.59,4.31,16.22,0.7,7,1.2,0.15
2025-08-24,Australia,43,Male,37700.0,Salted Caramel,3,3.6,12.96,14.1,1.83,8,1.2,0.25
2025-09-29,Italy,24,Male,22400.0,Coffee,1,3.7,3.7,12.33,0.46,9,1.0,0.05
2025-03-01,Brazil,18,Female,32100.0,Stracciatella,1,3.52,3.52,15.19,0.53,3,1.0,-0.1
2025-12-09,Canada,18,Female,17600.0,Pistachio,1,4.13,3.72,12.89,0.48,12,0.9,0.25
2025-06-27,UK,20,Male,68600.0,Cookies & Cream,1,3.28,3.94,12.97,0.51,6,1.2,0.2
2025-06-05,Germany,25,Female,15100.0,Stracciatella,3,3.72,13.39,15.27,2.04,6,1.2,0.1
2025-04-28,USA,35,Female,15000.0,Salted Caramel,6,3.65,21.9,14.13,3.09,4,1.0,0.3
2025-11-25,Italy,23,Male,45100.0,Salted Caramel,4,3.4,12.24,14.1,1.73,11,0.9,0.05
2025-04-16,UK,42,Female,19600.0,Coffee,4,3.85,15.4,12.26,1.89,4,1.0,0.2
2026-01-09,Netherlands,34,Female,28300.0,Mint,1,3.91,3.52,14.29,0.5,1,0.9,0.1
2025-08-31,USA,38,Prefer not to say,37500.0,Stracciatella,4,3.92,18.82,15.3,2.88,8,1.2,0.3
2025-11-30,Germany,53,Female,50900.0,Vanilla,3,3.99,10.77,14.19,1.53,11,0.9,0.1
2025-11-13,Canada,21,Male,32500.0,Mint,1,4.06,3.65,14.29,0.52,11,0.9,0.25
2025-06-19,UK,43,Female,88400.0,Mint,1,4.01,4.81,14.22,0.68,6,1.2,0.2
2025-10-22,USA,37,Male,36300.0,Hazelnut,1,3.74,3.37,16.13,0.54,10,0.9,0.3
2026-01-13,Spain,33,Male,65900.0,Chocolate,6,3.67,19.82,13.35,2.65,1,0.9,0.05
2026-01-30,France,50,Female,41700.0,Pistachio,1,4.03,3.63,12.89,0.47,1,0.9,0.15
2025-06-13,Italy,50,Male,105400.0,Mint,6,3.86,27.79,14.25,3.96,6,1.2,0.05
2025-07-18,USA,24,Male,61600.0,Vanilla,1,4.19,5.03,14.13,0.71,7,1.2,0.3
2025-03-26,Brazil,35,Female,37100.0,Berry,1,3.68,3.68,14.02,0.52,3,1.0,-0.1
2025-06-06,France,41,Male,49700.0,Cookies & Cream,1,3.23,3.88,12.97,0.5,6,1.2,0.15
2025-04-25,Italy,34,Female,31900.0,Coffee,1,3.7,3.7,12.33,0.46,4,1.0,0.05
2025-05-14,Spain,46,Male,31700.0,Mint,6,3.86,25.48,14.27,3.64,5,1.1,0.05
2026-02-12,Netherlands,41,Male,18900.0,Vanilla,2,3.99,7.18,14.29,1.03,2,0.9,0.1
2025-10-27,Canada,63,Female,24200.0,Cookies & Cream,1,3.33,3.0,13.0,0.39,10,0.9,0.25
2025-11-08,UK,18,Female,101800.0,Salted Caramel,2,3.55,6.39,14.26,0.91,11,0.9,0.2
2025-05-28,France,36,Female,19900.0,Hazelnut,1,3.59,3.95,16.4,0.65,5,1.1,0.15
2025-05-19,Netherlands,25,Male,26200.0,Coffee,5,3.75,20.62,12.25,2.53,5,1.1,0.1
2026-02-05,Germany,46,Female,34700.0,Chocolate,1,3.72,3.35,13.19,0.44,2,0.9,0.1
2025-03-21,Canada,18,Male,35200.0,Vanilla,2,4.14,8.28,14.27,1.18,3,1.0,0.25
2025-03-26,Spain,42,Female,44000.0,Coffee,4,3.7,14.8,12.26,1.81,3,1.0,0.05
2026-01-23,Australia,29,Male,28700.0,Berry,6,4.03,21.76,14.06,3.06,1,0.9,0.25
2025-09-01,USA,27,Male,45400.0,Salted Caramel,3,3.65,10.95,14.13,1.55,9,1.0,0.3
2025-07-22,Australia,18,Male,64300.0,Berry,5,4.03,24.18,14.07,3.4,7,1.2,0.25
2025-06-14,Netherlands,31,Male,68400.0,Hazelnut,1,3.54,4.25,16.22,0.69,6,1.2,0.1
2025-10-07,UK,53,Female,31800.0,Berry,3,3.98,10.75,14.1,1.52,10,0.9,0.2
2025-07-05,France,37,Female,49300.0,Stracciatella,1,3.77,4.52,15.21,0.69,7,1.2,0.15
2025-08-17,UK,46,Prefer not to say,20500.0,Coffee,2,3.85,9.24,12.33,1.14,8,1.2,0.2
2026-01-08,Italy,61,Female,25300.0,Mint,1,3.86,3.47,14.29,0.5,1,0.9,0.05
2025-10-17,Australia,41,Male,20200.0,Vanilla,1,4.14,3.73,14.29,0.53,10,0.9,0.25
2025-03-21,France,30,Male,35500.0,Salted Caramel,2,3.5,7.0,14.18,0.99,3,1.0,0.15
2025-04-21,Australia,44,Male,23600.0,Hazelnut,1,3.69,3.69,16.28,0.6,4,1.0,0.25
2025-03-25,Germany,30,Female,17000.0,Mint,1,3.91,3.91,14.17,0.55,3,1.0,0.1
2025-11-29,Canada,30,Female,29900.0,Pistachio,1,4.13,3.72,12.89,0.48,11,0.9,0.25
2025-05-28,UK,18,Male,15300.0,Hazelnut,3,3.64,12.01,16.3,1.96,5,1.1,0.2
2025-05-18,Canada,50,Female,70500.0,Chocolate,1,3.87,4.26,13.32,0.57,5,1.1,0.25
2025-03-13,Netherlands,32,Male,27500.0,Berry,4,3.88,15.52,14.09,2.19,3,1.0,0.1
2025-11-02,Spain,40,Male,59400.0,Vanilla,1,3.94,3.55,14.29,0.51,11,0.9,0.05
2025-11-17,France,23,Female,28400.0,Mint,1,3.96,3.56,14.29,0.51,11,0.9,0.15
2025-04-27,Brazil,44,Female,20000.0,Hazelnut,1,3.34,3.34,16.28,0.54,4,1.0,-0.1
2025-04-04,France,27,Male,65400.0,Mint,4,3.96,15.84,14.24,2.26,4,1.0,0.15
2025-06-27,Netherlands,36,Male,38000.0,Stracciatella,1,3.72,4.46,15.21,0.68,6,1.2,0.1
2025-10-12,Brazil,50,Male,93300.0,Pistachio,1,3.78,3.4,12.89,0.44,10,0.9,-0.1
2025-12-27,Canada,49,Male,28800.0,Stracciatella,2,3.87,6.97,15.34,1.07,12,0.9,0.25
2025-12-20,Netherlands,37,Male,29100.0,Stracciatella,4,3.72,13.39,15.35,2.06,12,0.9,0.1
2025-08-12,Brazil,18,Male,60000.0,Salted Caramel,2,3.25,7.8,14.18,1.11,8,1.2,-0.1
2025-09-29,Italy,79,Female,60200.0,Coffee,1,3.7,3.7,12.33,0.46,9,1.0,0.05
2025-06-08,Germany,62,Male,39200.0,Mint,2,3.91,9.38,14.33,1.34,6,1.2,0.1
2026-02-08,Australia,48,Female,192500.0,Coffee,6,3.9,21.06,12.28,2.59,2,0.9,0.25
2025-08-12,France,27,Male,31600.0,Pistachio,2,4.03,9.67,12.89,1.25,8,1.2,0.15
2025-06-24,France,36,Male,19300.0,Stracciatella,1,3.77,4.52,15.21,0.69,6,1.2,0.15
2025-04-24,USA,30,Female,22000.0,Salted Caramel,1,3.65,3.65,14.03,0.51,4,1.0,0.3
2025-08-12,Netherlands,55,Female,31700.0,Salted Caramel,6,3.45,24.84,14.14,3.51,8,1.2,0.1
2025-06-23,UK,41,Male,77600.0,Stracciatella,4,3.82,18.34,15.3,2.81,6,1.2,0.2
2025-04-18,Canada,27,Female,33100.0,Cookies & Cream,1,3.33,3.33,12.99,0.43,4,1.0,0.25
2025-06-28,France,31,Male,79500.0,Pistachio,1,4.03,4.84,12.88,0.62,6,1.2,0.15
2025-09-26,Brazil,53,Female,45100.0,Pistachio,4,3.78,15.12,12.89,1.95,9,1.0,-0.1
2025-06-09,Brazil,60,Male,62400.0,Mint,6,3.71,26.71,14.25,3.81,6,1.2,-0.1
2025-09-07,Brazil,59,Female,44100.0,Salted Caramel,1,3.25,3.25,14.03,0.46,9,1.0,-0.1
2025-06-19,USA,48,Male,43900.0,Hazelnut,1,3.74,4.49,16.22,0.73,6,1.2,0.3
2025-04-05,Germany,34,Female,52900.0,Hazelnut,1,3.54,3.54,16.28,0.58,4,1.0,0.1
