date,product,region,units_sold,price_per_unit,revenue,cost,profit,profit_margin,age_group,gender
2025-11-30,Good Humor Chocolate Eclair Bar,Midwest,1,1.98,1.98,1.37,0.61,0.3066,18-34,Prefer not to say
2025-11-30,Good Humor Chocolate Eclair Bar,Midwest,185,1.98,366.3,254.0,112.3,0.3066,35-54,Male
2025-11-30,Good Humor Chocolate Eclair Bar,Midwest,34,1.98,67.32,46.68,20.64,0.3066,35-54,Female
2025-11-30,Good Humor Chocolate Eclair Bar,Midwest,27,1.98,53.46,37.07,16.39,0.3066,35-54,Non-binary
2025-11-30,Good Humor Chocolate Eclair Bar,Midwest,176,1.98,348.48,241.64,106.84,0.3066,35-54,Prefer not to say
2025-11-30,Good Humor Chocolate Eclair Bar,Midwest,55,1.98,108.9,75.51,33.39,0.3066,55+,Male
2025-11-30,Good Humor Chocolate Eclair Bar,Midwest,10,1.98,19.8,13.73,6.07,0.3066,55+,Female
2025-11-30,Good Humor Chocolate Eclair Bar,Midwest,8,1.98,15.84,10.98,4.86,0.3066,55+,Non-binary
2025-11-30,Good Humor Chocolate Eclair Bar,Midwest,52,1.98,102.96,71.39,31.57,0.3066,55+,Prefer not to say
2025-11-30,Good Humor Chocolate Eclair Bar,South,126,2.94,370.44,272.56,97.88,0.2642,<18,Male
2025-11-30,Good Humor Chocolate Eclair Bar,South,1,2.94,2.94,2.16,0.78,0.2642,<18,Female
2025-11-30,Good Humor Chocolate Eclair Bar,South,74,2.94,217.56,160.08,57.48,0.2642,<18,Non-binary
2025-11-30,Good Humor Chocolate Eclair Bar,South,21,2.94,61.74,45.43,16.31,0.2642,<18,Prefer not to say
2025-11-30,Good Humor Chocolate Eclair Bar,South,112,2.94,329.28,242.28,87.0,0.2642,18-34,Male
2025-11-30,Good Humor Chocolate Eclair Bar,South,1,2.94,2.94,2.16,0.78,0.2642,18-34,Female
2025-11-30,Good Humor Chocolate Eclair Bar,South,66,2.94,194.04,142.77,51.27,0.2642,18-34,Non-binary
2025-11-30,Good Humor Chocolate Eclair Bar,South,19,2.94,55.86,41.1,14.76,0.2642,18-34,Prefer not to say
2025-11-30,Good Humor Chocolate Eclair Bar,South,396,2.94,1164.24,856.62,307.62,0.2642,35-54,Male
2025-11-30,Good Humor Chocolate Eclair Bar,South,4,2.94,11.76,8.65,3.11,0.2642,35-54,Female
2025-11-30,Good Humor Chocolate Eclair Bar,South,233,2.94,685.02,504.02,181.0,0.2642,35-54,Non-binary
2025-11-30,Good Humor Chocolate Eclair Bar,South,66,2.94,194.04,142.77,51.27,0.2642,35-54,Prefer not to say
2025-11-30,Good Humor Chocolate Eclair Bar,South,51,2.94,149.94,110.32,39.62,0.2642,55+,Male
2025-11-30,Good Humor Chocolate Eclair Bar,South,30,2.94,88.2,64.9,23.3,0.2642,55+,Non-binary
2025-11-30,Good Humor Chocolate Eclair Bar,South,9,2.94,26.46,19.47,6.99,0.2642,55+,Prefer not to say
2025-11-30,Good Humor Chocolate Eclair Bar,West,16,2.94,47.04,35.8,11.24,0.2389,<18,Male
2025-11-30,Good Humor Chocolate Eclair Bar,West,8,2.94,23.52,17.9,5.62,0.2389,<18,Female
2025-11-30,Good Humor Chocolate Eclair Bar,West,64,2.94,188.16,143.2,44.96,0.2389,<18,Non-binary
2025-11-30,Good Humor Chocolate Eclair Bar,West,131,2.94,385.14,293.11,92.03,0.2389,<18,Prefer not to say
2025-11-30,Good Humor Chocolate Eclair Bar,West,34,2.94,99.96,76.07,23.89,0.2389,18-34,Male
2025-11-30,Good Humor Chocolate Eclair Bar,West,16,2.94,47.04,35.8,11.24,0.2389,18-34,Female
2025-11-30,Good Humor Chocolate Eclair Bar,West,138,2.94,405.72,308.77,96.95,0.2389,18-34,Non-binary
2025-11-30,Good Humor Chocolate Eclair Bar,West,282,2.94,829.08,630.97,198.11,0.2389,18-34,Prefer not to say
2025-11-30,Good Humor Chocolate Eclair Bar,West,28,2.94,82.32,62.65,19.67,0.2389,35-54,Male
2025-11-30,Good Humor Chocolate Eclair Bar,West,13,2.94,38.22,29.09,9.13,0.2389,35-54,Female
2025-11-30,Good Humor Chocolate Eclair Bar,West,114,2.94,335.16,255.07,80.09,0.2389,35-54,Non-binary
2025-11-30,Good Humor Chocolate Eclair Bar,West,233,2.94,685.02,521.34,163.68,0.2389,35-54,Prefer not to say
2025-11-30,Good Humor Chocolate Eclair Bar,West,21,2.94,61.74,46.99,14.75,0.2389,55+,Male
2025-11-30,Good Humor Chocolate Eclair Bar,West,10,2.94,29.4,22.37,7.03,0.2389,55+,Female
2025-11-30,Good Humor Chocolate Eclair Bar,West,86,2.94,252.84,192.42,60.42,0.2389,55+,Non-binary
2025-11-30,Good Humor Chocolate Eclair Bar,West,176,2.94,517.44,393.8,123.64,0.2389,55+,Prefer not to say
2025-12-31,Good Humor Classic Bar,Northeast,52,2.93,152.36,115.04,37.32,0.245,<18,Male
2025-12-31,Good Humor Classic Bar,Northeast,12,2.93,35.16,26.55,8.61,0.245,<18,Female
2025-12-31,Good Humor Classic Bar,Northeast,47,2.93,137.71,103.98,33.73,0.245,<18,Non-binary
2025-12-31,Good Humor Classic Bar,Northeast,208,2.93,609.44,460.15,149.29,0.245,<18,Prefer not to say
2025-12-31,Good Humor Classic Bar,Northeast,109,2.93,319.37,241.14,78.23,0.245,18-34,Male
2025-12-31,Good Humor Classic Bar,Northeast,26,2.93,76.18,57.52,18.66,0.245,18-34,Female
2025-12-31,Good Humor Classic Bar,Northeast,99,2.93,290.07,219.02,71.05,0.245,18-34,Non-binary
2025-12-31,Good Humor Classic Bar,Northeast,436,2.93,1277.48,964.55,312.93,0.245,18-34,Prefer not to say
2025-12-31,Good Humor Classic Bar,Northeast,144,2.93,421.92,318.57,103.35,0.245,35-54,Male
2025-12-31,Good Humor Classic Bar,Northeast,34,2.93,99.62,75.22,24.4,0.245,35-54,Female
2025-12-31,Good Humor Classic Bar,Northeast,130,2.93,380.9,287.6,93.3,0.245,35-54,Non-binary
2025-12-31,Good Humor Classic Bar,Northeast,576,2.93,1687.68,1274.27,413.41,0.245,35-54,Prefer not to say
2025-12-31,Good Humor Classic Bar,Northeast,15,2.93,43.95,33.18,10.77,0.245,55+,Male
2025-12-31,Good Humor Classic Bar,Northeast,3,2.93,8.79,6.64,2.15,0.245,55+,Female
2025-12-31,Good Humor Classic Bar,Northeast,13,2.93,38.09,28.76,9.33,0.245,55+,Non-binary
2025-12-31,Good Humor Classic Bar,Northeast,59,2.93,172.87,130.52,42.35,0.245,55+,Prefer not to say
2025-12-31,Good Humor Classic Bar,Midwest,50,2.01,100.5,64.4,36.1,0.3592,<18,Male
2025-12-31,Good Humor Classic Bar,Midwest,1,2.01,2.01,1.29,0.72,0.3592,<18,Female
2025-12-31,Good Humor Classic Bar,Midwest,12,2.01,24.12,15.46,8.66,0.3592,<18,Non-binary
2025-12-31,Good Humor Classic Bar,Midwest,1,2.01,2.01,1.29,0.72,0.3592,<18,Prefer not to say
2025-12-31,Good Humor Classic Bar,Midwest,65,2.01,130.65,83.72,46.93,0.3592,18-34,Male
2025-12-31,Good Humor Classic Bar,Midwest,1,2.01,2.01,1.29,0.72,0.3592,18-34,Female
2025-12-31,Good Humor Classic Bar,Midwest,15,2.01,30.15,19.32,10.83,0.3592,18-34,Non-binary
2025-12-31,Good Humor Classic Bar,Midwest,1,2.01,2.01,1.29,0.72,0.3592,18-34,Prefer not to say
2025-12-31,Good Humor Classic Bar,Midwest,384,2.01,771.84,494.58,277.26,0.3592,35-54,Male
2025-12-31,Good Humor Classic Bar,Midwest,8,2.01,16.08,10.3,5.78,0.3592,35-54,Female
2025-12-31,Good Humor Classic Bar,Midwest,89,2.01,178.89,114.63,64.26,0.3592,35-54,Non-binary
2025-12-31,Good Humor Classic Bar,Midwest,7,2.01,14.07,9.02,5.05,0.3592,35-54,Prefer not to say
2025-12-31,Good Humor Classic Bar,Midwest,72,2.01,144.72,92.73,51.99,0.3592,55+,Male
2025-12-31,Good Humor Classic Bar,Midwest,1,2.01,2.01,1.29,0.72,0.3592,55+,Female
2025-12-31,Good Humor Classic Bar,Midwest,16,2.01,32.16,20.61,11.55,0.3592,55+,Non-binary
2025-12-31,Good Humor Classic Bar,Midwest,1,2.01,2.01,1.29,0.72,0.3592,55+,Prefer not to say
2025-12-31,Good Humor Classic Bar,South,210,2.75,577.5,363.64,213.86,0.3703,<18,Male
2025-12-31,Good Humor Classic Bar,South,93,2.75,255.75,161.04,94.71,0.3703,<18,Female
2025-12-31,Good Humor Classic Bar,South,18,2.75,49.5,31.17,18.33,0.3703,<18,Non-binary
2025-12-31,Good Humor Classic Bar,South,93,2.75,255.75,161.04,94.71,0.3703,<18,Prefer not to say
2025-12-31,Good Humor Classic Bar,South,240,2.75,660.0,415.59,244.41,0.3703,18-34,Male
2025-12-31,Good Humor Classic Bar,South,106,2.75,291.5,183.55,107.95,0.3703,18-34,Female
2025-12-31,Good Humor Classic Bar,South,20,2.75,55.0,34.63,20.37,0.3703,18-34,Non-binary
2025-12-31,Good Humor Classic Bar,South,107,2.75,294.25,185.29,108.96,0.3703,18-34,Prefer not to say
2025-12-31,Good Humor Classic Bar,South,423,2.75,1163.25,732.48,430.77,0.3703,35-54,Male
2025-12-31,Good Humor Classic Bar,South,187,2.75,514.25,323.82,190.43,0.3703,35-54,Female
2025-12-31,Good Humor Classic Bar,South,36,2.75,99.0,62.34,36.66,0.3703,35-54,Non-binary
2025-12-31,Good Humor Classic Bar,South,188,2.75,517.0,325.55,191.45,0.3703,35-54,Prefer not to say
2025-12-31,Good Humor Classic Bar,South,5,2.75,13.75,8.66,5.09,0.3703,55+,Male
2025-12-31,Good Humor Classic Bar,South,2,2.75,5.5,3.46,2.04,0.3703,55+,Female
2025-12-31,Good Humor Classic Bar,South,2,2.75,5.5,3.46,2.04,0.3703,55+,Prefer not to say
2025-12-31,Good Humor Classic Bar,West,4,1.63,6.52,4.72,1.8,0.2762,<18,Male
2025-12-31,Good Humor Classic Bar,West,7,1.63,11.41,8.26,3.15,0.2762,<18,Female
2025-12-31,Good Humor Classic Bar,West,12,1.63,19.56,14.16,5.4,0.2762,<18,Non-binary
2025-12-31,Good Humor Classic Bar,West,16,1.63,26.08,18.88,7.2,0.2762,<18,Prefer not to say
2025-12-31,Good Humor Classic Bar,West,40,1.63,65.2,47.19,18.01,0.2762,18-34,Male
2025-12-31,Good Humor Classic Bar,West,81,1.63,132.03,95.56,36.47,0.2762,18-34,Female
2025-12-31,Good Humor Classic Bar,West,133,1.63,216.79,156.91,59.88,0.2762,18-34,Non-binary
2025-12-31,Good Humor Classic Bar,West,178,1.63,290.14,210.0,80.14,0.2762,18-34,Prefer not to say
2025-12-31,Good Humor Classic Bar,West,25,1.63,40.75,29.49,11.26,0.2762,35-54,Male
2025-12-31,Good Humor Classic Bar,West,50,1.63,81.5,58.99,22.51,0.2762,35-54,Female
2025-12-31,Good Humor Classic Bar,West,82,1.63,133.66,96.74,36.92,0.2762,35-54,Non-binary
2025-12-31,Good Humor Classic Bar,West,110,1.63,179.3,129.78,49.52,0.2762,35-54,Prefer not to say
2025-12-31,Good Humor Classic Bar,West,52,1.63,84.76,61.35,23.41,0.2762,55+,Male
2025-12-31,Good Humor Classic Bar,West,104,1.63,169.52,122.7,46.82,0.2762,55+,Female
2025-12-31,Good Humor Classic Bar,West,171,1.63,278.73,201.74,76.99,0.2762,55+,Non-binary
2025-12-31,Good Humor Classic Bar,West,229,1.63,373.27,270.17,103.1,0.2762,55+,Prefer not to say
2025-12-31,Good Humor Strawberry Shortcake Bar,Northeast,99,2.29,226.71,162.6,64.11,0.2828,<18,Male
2025-12-31,Good Humor Strawberry Shortcake Bar,Northeast,23,2.29,52.67,37.78,14.89,0.2828,<18,Female
2025-12-31,Good Humor Strawberry Shortcake Bar,Northeast,84,2.29,192.36,137.96,54.4,0.2828,<18,Non-binary
2025-12-31,Good Humor Strawberry Shortcake Bar,Northeast,16,2.29,36.64,26.28,10.36,0.2828,<18,Prefer not to say
2025-12-31,Good Humor Strawberry Shortcake Bar,Northeast,163,2.29,373.27,267.71,105.56,0.2828,18-34,Male
2025-12-31,Good Humor Strawberry Shortcake Bar,Northeast,38,2.29,87.02,62.41,24.61,0.2828,18-34,Female
2025-12-31,Good Humor Strawberry Shortcake Bar,Northeast,138,2.29,316.02,226.65,89.37,0.2828,18-34,Non-binary
2025-12-31,Good Humor Strawberry Shortcake Bar,Northeast,27,2.29,61.83,44.34,17.49,0.2828,18-34,Prefer not to say
2025-12-31,Good Humor Strawberry Shortcake Bar,Northeast,72,2.29,164.88,118.25,46.63,0.2828,35-54,Male
2025-12-31,Good Humor Strawberry Shortcake Bar,Northeast,17,2.29,38.93,27.92,11.01,0.2828,35-54,Female
2025-12-31,Good Humor Strawberry Shortcake Bar,Northeast,61,2.29,139.69,100.19,39.5,0.2828,35-54,Non-binary
2025-12-31,Good Humor Strawberry Shortcake Bar,Northeast,12,2.29,27.48,19.71,7.77,0.2828,35-54,Prefer not to say
2025-12-31,Good Humor Strawberry Shortcake Bar,Northeast,102,2.29,233.58,167.53,66.05,0.2828,55+,Male
2025-12-31,Good Humor Strawberry Shortcake Bar,Northeast,24,2.29,54.96,39.42,15.54,0.2828,55+,Female
2025-12-31,Good Humor Strawberry Shortcake Bar,Northeast,86,2.29,196.94,141.25,55.69,0.2828,55+,Non-binary
2025-12-31,Good Humor Strawberry Shortcake Bar,Northeast,17,2.29,38.93,27.92,11.01,0.2828,55+,Prefer not to say
2025-12-31,Good Humor Strawberry Shortcake Bar,Midwest,6,2.54,15.24,10.17,5.07,0.3329,<18,Male
2025-12-31,Good Humor Strawberry Shortcake Bar,Midwest,4,2.54,10.16,6.78,3.38,0.3329,<18,Female
2025-12-31,Good Humor Strawberry Shortcake Bar,Midwest,45,2.54,114.3,76.25,38.05,0.3329,<18,Non-binary
2025-12-31,Good Humor Strawberry Shortcake Bar,Midwest,9,2.54,22.86,15.25,7.61,0.3329,<18,Prefer not to say
2025-12-31,Good Humor Strawberry Shortcake Bar,Midwest,26,2.54,66.04,44.05,21.99,0.3329,18-34,Male
2025-12-31,Good Humor Strawberry Shortcake Bar,Midwest,14,2.54,35.56,23.72,11.84,0.3329,18-34,Female
2025-12-31,Good Humor Strawberry Shortcake Bar,Midwest,183,2.54,464.82,310.08,154.74,0.3329,18-34,Non-binary
2025-12-31,Good Humor Strawberry Shortcake Bar,Midwest,37,2.54,93.98,62.69,31.29,0.3329,18-34,Prefer not to say
2025-12-31,Good Humor Strawberry Shortcake Bar,Midwest,17,2.54,43.18,28.8,14.38,0.3329,35-54,Male
2025-12-31,Good Humor Strawberry Shortcake Bar,Midwest,9,2.54,22.86,15.25,7.61,0.3329,35-54,Female
2025-12-31,Good Humor Strawberry Shortcake Bar,Midwest,116,2.54,294.64,196.55,98.09,0.3329,35-54,Non-binary
2025-12-31,Good Humor Strawberry Shortcake Bar,Midwest,24,2.54,60.96,40.67,20.29,0.3329,35-54,Prefer not to say
2025-12-31,Good Humor Strawberry Shortcake Bar,Midwest,46,2.54,116.84,77.94,38.9,0.3329,55+,Male
2025-12-31,Good Humor Strawberry Shortcake Bar,Midwest,25,2.54,63.5,42.36,21.14,0.3329,55+,Female
2025-12-31,Good Humor Strawberry Shortcake Bar,Midwest,321,2.54,815.34,543.9,271.44,0.3329,55+,Non-binary
2025-12-31,Good Humor Strawberry Shortcake Bar,Midwest,66,2.54,167.64,111.83,55.81,0.3329,55+,Prefer not to say
2025-12-31,Good Humor Strawberry Shortcake Bar,South,1,2.02,2.02,1.58,0.44,0.2174,<18,Male
2025-12-31,Good Humor Strawberry Shortcake Bar,South,2,2.02,4.04,3.16,0.88,0.2174,<18,Female
2025-12-31,Good Humor Strawberry Shortcake Bar,South,1,2.02,2.02,1.58,0.44,0.2174,<18,Non-binary
2025-12-31,Good Humor Strawberry Shortcake Bar,South,1,2.02,2.02,1.58,0.44,0.2174,<18,Prefer not to say
2025-12-31,Good Humor Strawberry Shortcake Bar,South,149,2.02,300.98,235.55,65.43,0.2174,18-34,Male
2025-12-31,Good Humor Strawberry Shortcake Bar,South,299,2.02,603.98,472.67,131.31,0.2174,18-34,Female
2025-12-31,Good Humor Strawberry Shortcake Bar,South,211,2.02,426.22,333.56,92.66,0.2174,18-34,Non-binary
2025-12-31,Good Humor Strawberry Shortcake Bar,South,116,2.02,234.32,183.38,50.94,0.2174,18-34,Prefer not to say
2025-12-31,Good Humor Strawberry Shortcake Bar,South,210,2.02,424.2,331.98,92.22,0.2174,35-54,Male
2025-12-31,Good Humor Strawberry Shortcake Bar,South,421,2.02,850.42,665.54,184.88,0.2174,35-54,Female
2025-12-31,Good Humor Strawberry Shortcake Bar,South,297,2.02,599.94,469.51,130.43,0.2174,35-54,Non-binary
2025-12-31,Good Humor Strawberry Shortcake Bar,South,163,2.02,329.26,257.68,71.58,0.2174,35-54,Prefer not to say
2025-12-31,Good Humor Strawberry Shortcake Bar,South,19,2.02,38.38,30.04,8.34,0.2174,55+,Male
2025-12-31,Good Humor Strawberry Shortcake Bar,South,37,2.02,74.74,58.49,16.25,0.2174,55+,Female
2025-12-31,Good Humor Strawberry Shortcake Bar,South,26,2.02,52.52,41.1,11.42,0.2174,55+,Non-binary
2025-12-31,Good Humor Strawberry Shortcake Bar,South,14,2.02,28.28,22.13,6.15,0.2174,55+,Prefer not to say
2025-12-31,Good Humor Strawberry Shortcake Bar,West,5,1.54,7.7,5.67,2.03,0.2637,<18,Male
2025-12-31,Good Humor Strawberry Shortcake Bar,West,1,1.54,1.54,1.13,0.41,0.2637,<18,Female
2025-12-31,Good Humor Strawberry Shortcake Bar,West,13,1.54,20.02,14.74,5.28,0.2637,<18,Non-binary
2025-12-31,Good Humor Strawberry Shortcake Bar,West,15,1.54,23.1,17.01,6.09,0.2637,<18,Prefer not to say
2025-12-31,Good Humor Strawberry Shortcake Bar,West,93,1.54,143.22,105.45,37.77,0.2637,18-34,Male
2025-12-31,Good Humor Strawberry Shortcake Bar,West,19,1.54,29.26,21.54,7.72,0.2637,18-34,Female
2025-12-31,Good Humor Strawberry Shortcake Bar,West,237,1.54,364.98,268.73,96.25,0.2637,18-34,Non-binary
2025-12-31,Good Humor Strawberry Shortcake Bar,West,273,1.54,420.42,309.55,110.87,0.2637,18-34,Prefer not to say
2025-12-31,Good Humor Strawberry Shortcake Bar,West,25,1.54,38.5,28.35,10.15,0.2637,35-54,Male
2025-12-31,Good Humor Strawberry Shortcake Bar,West,5,1.54,7.7,5.67,2.03,0.2637,35-54,Female
2025-12-31,Good Humor Strawberry Shortcake Bar,West,63,1.54,97.02,71.43,25.59,0.2637,35-54,Non-binary
2025-12-31,Good Humor Strawberry Shortcake Bar,West,72,1.54,110.88,81.64,29.24,0.2637,35-54,Prefer not to say
2025-12-31,Good Humor Strawberry Shortcake Bar,West,24,1.54,36.96,27.21,9.75,0.2637,55+,Male
2025-12-31,Good Humor Strawberry Shortcake Bar,West,5,1.54,7.7,5.67,2.03,0.2637,55+,Female
2025-12-31,Good Humor Strawberry Shortcake Bar,West,63,1.54,97.02,71.43,25.59,0.2637,55+,Non-binary
2025-12-31,Good Humor Strawberry Shortcake Bar,West,72,1.54,110.88,81.64,29.24,0.2637,55+,Prefer not to say
2025-12-31,Good Humor Chocolate Eclair Bar,Northeast,24,1.91,45.84,36.6,9.24,0.2016,<18,Male
2025-12-31,Good Humor Chocolate Eclair Bar,Northeast,32,1.91,61.12,48.8,12.32,0.2016,<18,Female
2025-12-31,Good Humor Chocolate Eclair Bar,Northeast,45,1.91,85.95,68.62,17.33,0.2016,<18,Non-binary
2025-12-31,Good Humor Chocolate Eclair Bar,Northeast,98,1.91,187.18,149.44,37.74,0.2016,<18,Prefer not to say
2025-12-31,Good Humor Chocolate Eclair Bar,Northeast,45,1.91,85.95,68.62,17.33,0.2016,18-34,Male
2025-12-31,Good Humor Chocolate Eclair Bar,Northeast,59,1.91,112.69,89.97,22.72,0.2016,18-34,Female
2025-12-31,Good Humor Chocolate Eclair Bar,Northeast,84,1.91,160.44,128.09,32.35,0.2016,18-34,Non-binary
2025-12-31,Good Humor Chocolate Eclair Bar,Northeast,184,1.91,351.44,280.57,70.87,0.2016,18-34,Prefer not to say
2025-12-31,Good Humor Chocolate Eclair Bar,Northeast,18,1.91,34.38,27.45,6.93,0.2016,35-54,Male
2025-12-31,Good Humor Chocolate Eclair Bar,Northeast,23,1.91,43.93,35.07,8.86,0.2016,35-54,Female
2025-12-31,Good Humor Chocolate Eclair Bar,Northeast,33,1.91,63.03,50.32,12.71,0.2016,35-54,Non-binary
2025-12-31,Good Humor Chocolate Eclair Bar,Northeast,73,1.91,139.43,111.31,28.12,0.2016,35-54,Prefer not to say
2025-12-31,Good Humor Chocolate Eclair Bar,Northeast,12,1.91,22.92,18.3,4.62,0.2016,55+,Male
2025-12-31,Good Humor Chocolate Eclair Bar,Northeast,16,1.91,30.56,24.4,6.16,0.2016,55+,Female
2025-12-31,Good Humor Chocolate Eclair Bar,Northeast,22,1.91,42.02,33.55,8.47,0.2016,55+,Non-binary
2025-12-31,Good Humor Chocolate Eclair Bar,Northeast,49,1.91,93.59,74.72,18.87,0.2016,55+,Prefer not to say
2025-12-31,Good Humor Chocolate Eclair Bar,Midwest,61,2.05,125.05,95.12,29.93,0.2394,<18,Male
2025-12-31,Good Humor Chocolate Eclair Bar,Midwest,158,2.05,323.9,246.37,77.53,0.2394,<18,Female
2025-12-31,Good Humor Chocolate Eclair Bar,Midwest,118,2.05,241.9,183.99,57.91,0.2394,<18,Non-binary
2025-12-31,Good Humor Chocolate Eclair Bar,Midwest,20,2.05,41.0,31.19,9.81,0.2394,<18,Prefer not to say
2025-12-31,Good Humor Chocolate Eclair Bar,Midwest,97,2.05,198.85,151.25,47.6,0.2394,18-34,Male
2025-12-31,Good Humor Chocolate Eclair Bar,Midwest,252,2.05,516.6,392.94,123.66,0.2394,18-34,Female
2025-12-31,Good Humor Chocolate Eclair Bar,Midwest,188,2.05,385.4,293.14,92.26,0.2394,18-34,Non-binary
2025-12-31,Good Humor Chocolate Eclair Bar,Midwest,32,2.05,65.6,49.9,15.7,0.2394,18-34,Prefer not to say
2025-12-31,Good Humor Chocolate Eclair Bar,Midwest,28,2.05,57.4,43.66,13.74,0.2394,35-54,Male
2025-12-31,Good Humor Chocolate Eclair Bar,Midwest,73,2.05,149.65,113.83,35.82,0.2394,35-54,Female
2025-12-31,Good Humor Chocolate Eclair Bar,Midwest,54,2.05,110.7,84.2,26.5,0.2394,35-54,Non-binary
2025-12-31,Good Humor Chocolate Eclair Bar,Midwest,9,2.05,18.45,14.03,4.42,0.2394,35-54,Prefer not to say
2025-12-31,Good Humor Chocolate Eclair Bar,Midwest,25,2.05,51.25,38.98,12.27,0.2394,55+,Male
2025-12-31,Good Humor Chocolate Eclair Bar,Midwest,66,2.05,135.3,102.91,32.39,0.2394,55+,Female
2025-12-31,Good Humor Chocolate Eclair Bar,Midwest,49,2.05,100.45,76.4,24.05,0.2394,55+,Non-binary
2025-12-31,Good Humor Chocolate Eclair Bar,Midwest,8,2.05,16.4,12.47,3.93,0.2394,55+,Prefer not to say
2025-12-31,Good Humor Chocolate Eclair Bar,South,12,2.15,25.8,20.55,5.25,0.2034,<18,Male
2025-12-31,Good Humor Chocolate Eclair Bar,South,40,2.15,86.0,68.51,17.49,0.2034,<18,Female
2025-12-31,Good Humor Chocolate Eclair Bar,South,3,2.15,6.45,5.14,1.31,0.2034,<18,Non-binary
2025-12-31,Good Humor Chocolate Eclair Bar,South,121,2.15,260.15,207.24,52.91,0.2034,<18,Prefer not to say
2025-12-31,Good Humor Chocolate Eclair Bar,South,31,2.15,66.65,53.1,13.55,0.2034,18-34,Male
2025-12-31,Good Humor Chocolate Eclair Bar,South,99,2.15,212.85,169.56,43.29,0.2034,18-34,Female
2025-12-31,Good Humor Chocolate Eclair Bar,South,8,2.15,17.2,13.7,3.5,0.2034,18-34,Non-binary
2025-12-31,Good Humor Chocolate Eclair Bar,South,301,2.15,647.15,515.54,131.61,0.2034,18-34,Prefer not to say
2025-12-31,Good Humor Chocolate Eclair Bar,South,8,2.15,17.2,13.7,3.5,0.2034,35-54,Male
2025-12-31,Good Humor Chocolate Eclair Bar,South,26,2.15,55.9,44.53,11.37,0.2034,35-54,Female
2025-12-31,Good Humor Chocolate Eclair Bar,South,2,2.15,4.3,3.43,0.87,0.2034,35-54,Non-binary
2025-12-31,Good Humor Chocolate Eclair Bar,South,78,2.15,167.7,133.59,34.11,0.2034,35-54,Prefer not to say
2025-12-31,Good Humor Chocolate Eclair Bar,South,6,2.15,12.9,10.28,2.62,0.2034,55+,Male
2025-12-31,Good Humor Chocolate Eclair Bar,South,19,2.15,40.85,32.54,8.31,0.2034,55+,Female
2025-12-31,Good Humor Chocolate Eclair Bar,South,1,2.15,2.15,1.71,0.44,0.2034,55+,Non-binary
2025-12-31,Good Humor Chocolate Eclair Bar,South,57,2.15,122.55,97.63,24.92,0.2034,55+,Prefer not to say
2025-12-31,Good Humor Chocolate Eclair Bar,West,4,2.34,9.36,6.13,3.23,0.3453,<18,Male
2025-12-31,Good Humor Chocolate Eclair Bar,West,20,2.34,46.8,30.64,16.16,0.3453,<18,Female
2025-12-31,Good Humor Chocolate Eclair Bar,West,12,2.34,28.08,18.38,9.7,0.3453,<18,Non-binary
2025-12-31,Good Humor Chocolate Eclair Bar,West,2,2.34,4.68,3.06,1.62,0.3453,<18,Prefer not to say
2025-12-31,Good Humor Chocolate Eclair Bar,West,53,2.34,124.02,81.2,42.82,0.3453,18-34,Male
2025-12-31,Good Humor Chocolate Eclair Bar,West,266,2.34,622.44,407.53,214.91,0.3453,18-34,Female
2025-12-31,Good Humor Chocolate Eclair Bar,West,160,2.34,374.4,245.13,129.27,0.3453,18-34,Non-binary
2025-12-31,Good Humor Chocolate Eclair Bar,West,32,2.34,74.88,49.03,25.85,0.3453,18-34,Prefer not to say
2025-12-31,Good Humor Chocolate Eclair Bar,West,46,2.34,107.64,70.47,37.17,0.3453,35-54,Male
2025-12-31,Good Humor Chocolate Eclair Bar,West,235,2.34,549.9,360.03,189.87,0.3453,35-54,Female
2025-12-31,Good Humor Chocolate Eclair Bar,West,141,2.34,329.94,216.02,113.92,0.3453,35-54,Non-binary
2025-12-31,Good Humor Chocolate Eclair Bar,West,29,2.34,67.86,44.43,23.43,0.3453,35-54,Prefer not to say
